_id,recommended,rating_valuemoney,rating_overall,rating_inflightEnt,rating_cabinstaff,rating_seatcomfort,rating_foodbeverage
ObjectId(58994b129bf56223b02b4716),1,5,10,5,5,5,5
ObjectId(58994b129bf56223b02b4719),1,5,8,0,5,4,4
ObjectId(58994b129bf56223b02b471c),0,0,NaN,1,1,3,1
ObjectId(58994b129bf56223b02b471f),0,1,1,1,1,1,1
ObjectId(58994b129bf56223b02b4722),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b129bf56223b02b4725),0,3,5,2,4,3,3
ObjectId(58994b129bf56223b02b4728),1,4,7,0,4,3,3
ObjectId(58994b129bf56223b02b472b),0,3,6,3,3,2,1
ObjectId(58994b129bf56223b02b472e),1,2,4,4,5,1,3
ObjectId(58994b129bf56223b02b4731),1,5,10,5,4,5,5
ObjectId(58994b129bf56223b02b4734),1,5,10,4,5,4,5
ObjectId(58994b129bf56223b02b4737),1,4,9,5,5,5,3
ObjectId(58994b129bf56223b02b473a),1,4,8,4,5,4,3
ObjectId(58994b129bf56223b02b473d),1,4,7,5,4,4,4
ObjectId(58994b129bf56223b02b473f),1,2,5,5,5,5,1
ObjectId(58994b129bf56223b02b4742),0,2,NaN,2,1,2,3
ObjectId(58994b129bf56223b02b4745),1,4,10,4,5,4,4
ObjectId(58994b129bf56223b02b4748),1,5,10,NaN,1,4,4
ObjectId(58994b129bf56223b02b474b),0,3,1,1,3,3,3
ObjectId(58994b129bf56223b02b474e),0,1,2,1,1,1,3
ObjectId(58994b129bf56223b02b4751),1,5,10,5,5,5,4
ObjectId(58994b129bf56223b02b4754),0,0,NaN,0,0,0,0
ObjectId(58994b129bf56223b02b4757),0,3,7,2,4,3,3
ObjectId(58994b129bf56223b02b475a),0,1,2,1,3,1,1
ObjectId(58994b129bf56223b02b475d),1,5,10,3,5,5,4
ObjectId(58994b129bf56223b02b4760),0,3,6,2,3,2,2
ObjectId(58994b129bf56223b02b4763),0,1,5,1,2,3,1
ObjectId(58994b129bf56223b02b4766),1,4,6,4,3,5,3
ObjectId(58994b129bf56223b02b4769),1,3,6,3,5,3,4
ObjectId(58994b129bf56223b02b476c),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b129bf56223b02b476f),1,4,8,4,4,4,4
ObjectId(58994b129bf56223b02b4772),1,3,5,0,3,4,1
ObjectId(58994b129bf56223b02b4775),1,5,10,1,5,5,5
ObjectId(58994b129bf56223b02b477b),1,4,7,4,4,4,4
ObjectId(58994b129bf56223b02b477e),0,3,6,3,3,3,3
ObjectId(58994b129bf56223b02b4781),1,5,10,5,5,5,3
ObjectId(58994b129bf56223b02b4784),1,5,8,5,4,4,3
ObjectId(58994b129bf56223b02b4787),0,3,3,5,5,1,4
ObjectId(58994b129bf56223b02b4788),1,3,7,2,4,4,2
ObjectId(58994b129bf56223b02b4568),1,5,9,3,5,4,4
ObjectId(58994b129bf56223b02b456c),1,4,5,0,0,4,0
ObjectId(58994b129bf56223b02b4570),1,5,10,5,5,4,4
ObjectId(58994b129bf56223b02b4574),0,5,3,1,2,4,3
ObjectId(58994b129bf56223b02b4578),0,3,4,0,3,4,0
ObjectId(58994b129bf56223b02b457c),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b129bf56223b02b4580),1,3,10,5,5,5,5
ObjectId(58994b129bf56223b02b4584),1,5,9,3,5,5,4
ObjectId(58994b129bf56223b02b4588),0,1,NaN,4,1,2,3
ObjectId(58994b129bf56223b02b458b),1,4,6,NaN,NaN,NaN,NaN
ObjectId(58994b129bf56223b02b458f),0,1,4,4,1,3,1
ObjectId(58994b129bf56223b02b4593),0,3,1,3,1,1,2
ObjectId(58994b129bf56223b02b4597),0,1,2,NaN,2,2,0
ObjectId(58994b129bf56223b02b459b),1,4,8,4,4,4,4
ObjectId(58994b129bf56223b02b459f),0,1,1,NaN,NaN,NaN,NaN
ObjectId(58994b129bf56223b02b45a3),0,1,NaN,1,1,1,1
ObjectId(58994b129bf56223b02b45a7),1,5,10,5,5,5,0
ObjectId(58994b129bf56223b02b45ab),0,1,1,1,1,1,1
ObjectId(58994b129bf56223b02b45af),1,5,10,5,5,5,5
ObjectId(58994b129bf56223b02b45b3),0,1,NaN,3,1,3,2
ObjectId(58994b129bf56223b02b45b7),1,1,6,NaN,NaN,NaN,NaN
ObjectId(58994b129bf56223b02b45bb),1,5,10,3,5,4,4
ObjectId(58994b129bf56223b02b45bf),0,NaN,5,NaN,NaN,NaN,NaN
ObjectId(58994b129bf56223b02b45c2),1,5,10,0,5,5,4
ObjectId(58994b129bf56223b02b45c6),0,3,6,0,4,2,3
ObjectId(58994b129bf56223b02b45ca),1,3,9,5,5,5,4
ObjectId(58994b129bf56223b02b45ce),0,1,2,2,2,2,1
ObjectId(58994b129bf56223b02b45d2),1,5,10,4,5,4,4
ObjectId(58994b129bf56223b02b45d6),1,5,10,0,5,5,3
ObjectId(58994b129bf56223b02b45da),1,4,7,NaN,4,3,4
ObjectId(58994b129bf56223b02b45de),1,5,10,1,5,5,1
ObjectId(58994b129bf56223b02b45e2),0,2,2,2,3,2,3
ObjectId(58994b129bf56223b02b45e6),0,2,2,1,2,1,2
ObjectId(58994b129bf56223b02b45ea),0,3,3,2,2,2,1
ObjectId(58994b129bf56223b02b45ee),0,1,NaN,2,3,1,3
ObjectId(58994b129bf56223b02b45f2),1,5,9,NaN,5,4,5
ObjectId(58994b129bf56223b02b45f6),0,2,NaN,1,1,2,2
ObjectId(58994b129bf56223b02b45fa),1,2,5,4,5,0,3
ObjectId(58994b129bf56223b02b45fe),0,5,3,5,3,3,3
ObjectId(58994b129bf56223b02b4602),1,4,10,5,5,4,5
ObjectId(58994b109bf56223b02b3b29),0,1,1,1,1,3,1
ObjectId(58994b109bf56223b02b3b2c),0,1,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3b2f),1,4,8,5,5,4,4
ObjectId(58994b109bf56223b02b3b32),0,2,2,1,2,1,1
ObjectId(58994b109bf56223b02b3b35),0,1,2,2,1,3,3
ObjectId(58994b109bf56223b02b3b38),1,4,8,3,4,4,4
ObjectId(58994b109bf56223b02b3b3b),0,4,NaN,NaN,1,4,0
ObjectId(58994b109bf56223b02b3b3e),1,5,10,4,5,5,4
ObjectId(58994b109bf56223b02b3b41),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3b44),1,5,10,4,5,5,5
ObjectId(58994b109bf56223b02b3b47),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3b4a),1,4,8,0,5,2,3
ObjectId(58994b109bf56223b02b3b4d),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3b50),0,1,1,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3b53),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3b56),0,1,10,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3b59),0,1,1,1,1,3,1
ObjectId(58994b109bf56223b02b3b5c),0,1,1,2,4,4,4
ObjectId(58994b109bf56223b02b3b5f),0,2,7,3,5,1,2
ObjectId(58994b109bf56223b02b3b62),1,4,7,4,4,4,4
ObjectId(58994b109bf56223b02b3b65),1,4,6,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3b68),1,5,10,5,5,4,4
ObjectId(58994b109bf56223b02b3b6b),1,5,10,0,5,5,0
ObjectId(58994b109bf56223b02b3b6e),0,1,NaN,1,2,1,1
ObjectId(58994b109bf56223b02b3b71),0,3,2,3,1,3,4
ObjectId(58994b109bf56223b02b3b74),0,1,NaN,0,2,1,3
ObjectId(58994b109bf56223b02b3b77),1,4,8,4,4,5,4
ObjectId(58994b109bf56223b02b3b7a),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3b7d),0,1,NaN,0,1,1,0
ObjectId(58994b109bf56223b02b3b80),1,4,6,3,4,2,4
ObjectId(58994b109bf56223b02b3b83),1,3,6,1,4,3,1
ObjectId(58994b109bf56223b02b3b86),0,1,5,0,4,1,0
ObjectId(58994b109bf56223b02b3b89),1,4,5,0,5,4,4
ObjectId(58994b109bf56223b02b3b8c),1,5,10,5,5,5,5
ObjectId(58994b109bf56223b02b3b8f),1,5,7,0,3,4,3
ObjectId(58994b109bf56223b02b3b92),0,1,1,3,1,2,1
ObjectId(58994b109bf56223b02b3b95),0,1,1,NaN,3,2,1
ObjectId(58994b109bf56223b02b3b98),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3b9b),0,3,4,3,3,3,2
ObjectId(58994b109bf56223b02b3b9e),0,1,1,1,3,1,3
ObjectId(58994b109bf56223b02b3ba1),1,5,8,3,4,2,4
ObjectId(58994b109bf56223b02b3ba4),0,3,6,3,3,5,3
ObjectId(58994b109bf56223b02b3ba7),0,2,4,1,4,1,3
ObjectId(58994b109bf56223b02b3baa),0,2,3,3,2,1,2
ObjectId(58994b109bf56223b02b3bad),0,1,1,1,1,1,1
ObjectId(58994b109bf56223b02b3bb0),0,1,1,1,1,3,1
ObjectId(58994b109bf56223b02b3bb3),0,1,2,1,4,3,2
ObjectId(58994b109bf56223b02b3bb6),1,5,9,0,5,3,0
ObjectId(58994b109bf56223b02b3bba),1,4,8,NaN,3,2,2
ObjectId(58994b109bf56223b02b3bbe),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3bc2),1,5,10,5,5,5,5
ObjectId(58994b109bf56223b02b3bc6),0,4,6,3,1,3,3
ObjectId(58994b109bf56223b02b3bcb),0,1,1,NaN,1,1,NaN
ObjectId(58994b109bf56223b02b3bcf),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3bd3),1,3,8,1,4,2,4
ObjectId(58994b109bf56223b02b3bd7),1,4,1,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3bdb),0,2,2,1,4,2,2
ObjectId(58994b109bf56223b02b3bdf),0,1,NaN,0,1,2,0
ObjectId(58994b109bf56223b02b3be4),1,5,10,5,5,5,5
ObjectId(58994b109bf56223b02b3be8),0,1,1,4,4,4,4
ObjectId(58994b109bf56223b02b3bec),1,5,10,4,5,5,5
ObjectId(58994b109bf56223b02b3bf0),1,5,9,5,5,5,5
ObjectId(58994b109bf56223b02b3bf4),0,1,1,1,1,2,1
ObjectId(58994b109bf56223b02b3bf8),0,1,NaN,2,1,2,1
ObjectId(58994b129bf56223b02b478b),1,3,8,2,5,4,5
ObjectId(58994b129bf56223b02b478e),0,1,1,1,1,1,1
ObjectId(58994b129bf56223b02b4791),0,3,NaN,1,1,1,3
ObjectId(58994b129bf56223b02b4794),1,4,5,1,1,2,1
ObjectId(58994b129bf56223b02b4797),0,2,2,3,3,3,1
ObjectId(58994b129bf56223b02b479a),0,1,1,1,1,1,1
ObjectId(58994b129bf56223b02b479d),0,1,1,1,4,1,3
ObjectId(58994b129bf56223b02b47a0),0,1,6,1,1,3,1
ObjectId(58994b129bf56223b02b47a3),0,1,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b129bf56223b02b47a6),1,5,10,5,5,5,5
ObjectId(58994b129bf56223b02b47a9),0,1,1,NaN,1,1,1
ObjectId(58994b129bf56223b02b47ac),1,4,10,5,5,4,5
ObjectId(58994b129bf56223b02b47af),1,5,10,5,5,5,5
ObjectId(58994b129bf56223b02b47b2),0,2,2,1,3,1,1
ObjectId(58994b129bf56223b02b47b6),1,4,6,3,4,4,3
ObjectId(58994b129bf56223b02b47b9),0,1,6,NaN,NaN,NaN,NaN
ObjectId(58994b129bf56223b02b47bc),1,5,8,5,4,3,3
ObjectId(58994b129bf56223b02b47bf),1,5,10,5,5,4,5
ObjectId(58994b129bf56223b02b47c2),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b129bf56223b02b47c5),1,5,10,4,5,4,5
ObjectId(58994b129bf56223b02b47c8),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b129bf56223b02b47cb),0,1,2,NaN,NaN,NaN,NaN
ObjectId(58994b129bf56223b02b47ce),0,3,5,3,4,2,2
ObjectId(58994b129bf56223b02b47d1),1,5,8,5,5,5,4
ObjectId(58994b129bf56223b02b47d4),0,3,5,2,2,3,1
ObjectId(58994b129bf56223b02b47d7),0,4,1,1,1,3,1
ObjectId(58994b129bf56223b02b47da),1,4,7,3,3,4,4
ObjectId(58994b129bf56223b02b47dd),1,4,8,1,4,3,4
ObjectId(58994b129bf56223b02b47e0),1,5,9,3,4,5,2
ObjectId(58994b129bf56223b02b47e3),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b129bf56223b02b47e6),1,1,6,NaN,NaN,NaN,NaN
ObjectId(58994b129bf56223b02b47e9),0,3,7,2,3,3,3
ObjectId(58994b129bf56223b02b47ec),0,1,1,1,2,1,1
ObjectId(58994b129bf56223b02b47ef),1,5,9,4,5,4,5
ObjectId(58994b129bf56223b02b47f7),0,1,1,1,1,1,1
ObjectId(58994b129bf56223b02b47f8),0,2,NaN,0,2,1,0
ObjectId(58994b129bf56223b02b47f9),1,4,10,4,4,5,4
ObjectId(58994b129bf56223b02b47fa),0,1,1,0,4,1,0
ObjectId(58994b129bf56223b02b47fc),0,3,4,2,1,2,2
ObjectId(58994b129bf56223b02b47ff),0,3,2,4,1,3,4
ObjectId(58994b109bf56223b02b3bfc),0,2,4,1,1,4,1
ObjectId(58994b109bf56223b02b3c00),0,2,3,NaN,3,1,2
ObjectId(58994b109bf56223b02b3c04),1,5,7,1,4,4,5
ObjectId(58994b109bf56223b02b3c08),1,4,7,0,4,5,3
ObjectId(58994b109bf56223b02b3c0c),1,5,9,4,4,4,4
ObjectId(58994b109bf56223b02b3c10),1,3,6,NaN,3,3,1
ObjectId(58994b109bf56223b02b3c14),0,3,6,0,3,3,2
ObjectId(58994b109bf56223b02b3c18),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3c1c),1,4,8,NaN,4,3,4
ObjectId(58994b109bf56223b02b3c1f),0,1,1,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3c23),1,4,9,4,5,4,4
ObjectId(58994b109bf56223b02b3c27),1,5,10,5,5,5,5
ObjectId(58994b109bf56223b02b3c2b),1,4,8,3,4,5,2
ObjectId(58994b109bf56223b02b3c2f),1,4,10,5,5,5,5
ObjectId(58994b109bf56223b02b3c33),0,1,NaN,1,1,2,1
ObjectId(58994b109bf56223b02b3c37),1,4,10,5,5,5,5
ObjectId(58994b109bf56223b02b3c3b),1,5,10,3,5,5,3
ObjectId(58994b109bf56223b02b3c3f),1,4,9,5,5,4,4
ObjectId(58994b109bf56223b02b3c43),0,1,5,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3c47),1,3,6,4,4,2,2
ObjectId(58994b109bf56223b02b3c4b),0,3,5,4,1,4,3
ObjectId(58994b109bf56223b02b3c4f),1,5,9,4,4,4,4
ObjectId(58994b109bf56223b02b3c52),1,4,8,4,5,4,1
ObjectId(58994b109bf56223b02b3c56),0,3,4,3,3,3,2
ObjectId(58994b109bf56223b02b3c5a),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3c5e),0,NaN,5,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3c63),0,2,2,2,3,1,3
ObjectId(58994b109bf56223b02b3c66),0,1,2,1,4,1,0
ObjectId(58994b109bf56223b02b3c6b),0,4,2,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3c6f),1,4,8,4,4,3,3
ObjectId(58994b109bf56223b02b3c73),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3c77),1,5,9,NaN,4,4,3
ObjectId(58994b109bf56223b02b3c7a),1,5,9,2,5,5,2
ObjectId(58994b109bf56223b02b3c7e),1,5,8,NaN,5,3,4
ObjectId(58994b109bf56223b02b3c82),0,1,1,1,1,1,1
ObjectId(58994b109bf56223b02b3c86),0,1,3,NaN,2,4,NaN
ObjectId(58994b109bf56223b02b3c8a),1,5,9,0,5,4,0
ObjectId(58994b109bf56223b02b3c8e),0,1,NaN,1,1,1,1
ObjectId(58994b109bf56223b02b3c92),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3c96),0,1,1,1,2,1,2
ObjectId(58994b109bf56223b02b3c9a),0,2,2,3,1,1,4
ObjectId(58994b109bf56223b02b3c9e),0,2,3,2,3,4,3
ObjectId(58994b109bf56223b02b3ca2),1,5,10,1,5,1,1
ObjectId(58994b109bf56223b02b3ca6),1,5,10,5,5,4,5
ObjectId(58994b109bf56223b02b3cab),1,4,7,NaN,5,1,4
ObjectId(58994b109bf56223b02b3cae),0,1,NaN,1,3,1,0
ObjectId(58994b109bf56223b02b3cb2),0,1,1,1,1,1,1
ObjectId(58994b109bf56223b02b3cb6),0,3,2,0,3,2,3
ObjectId(58994b109bf56223b02b3cba),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3cbe),1,4,9,5,5,4,4
ObjectId(58994b109bf56223b02b3cc2),0,2,1,4,4,4,2
ObjectId(58994b109bf56223b02b3cc6),0,2,1,3,2,3,4
ObjectId(58994b109bf56223b02b3cca),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3cce),1,5,7,5,5,5,5
ObjectId(58994b109bf56223b02b3cd2),0,4,6,NaN,4,2,3
ObjectId(58994b109bf56223b02b3cd6),0,NaN,10,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3cda),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3cde),1,5,9,5,5,3,5
ObjectId(58994b109bf56223b02b3ce2),0,4,6,4,2,4,4
ObjectId(58994b109bf56223b02b3ce7),1,5,10,4,5,5,5
ObjectId(58994b109bf56223b02b3ceb),1,1,6,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3cef),0,4,4,0,5,1,0
ObjectId(58994b109bf56223b02b3cf3),0,1,1,1,1,1,4
ObjectId(58994b109bf56223b02b3cf7),1,5,2,0,0,5,0
ObjectId(58994b109bf56223b02b3cfb),1,1,5,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3cff),1,5,9,0,5,4,4
ObjectId(58994b109bf56223b02b3d03),0,1,NaN,1,1,2,1
ObjectId(58994b109bf56223b02b3d07),0,2,4,1,4,1,3
ObjectId(58994b109bf56223b02b3d0b),0,2,1,2,2,3,2
ObjectId(58994b109bf56223b02b3d0f),1,5,8,3,5,4,3
ObjectId(58994b109bf56223b02b3d13),1,5,10,3,5,5,4
ObjectId(58994b109bf56223b02b3d17),1,4,8,2,3,4,2
ObjectId(58994b109bf56223b02b3d1b),1,4,10,4,5,4,4
ObjectId(58994b109bf56223b02b3d1f),1,3,6,NaN,4,4,4
ObjectId(58994b109bf56223b02b3d23),0,1,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3d27),1,4,8,5,5,4,5
ObjectId(58994b109bf56223b02b3d2b),1,4,6,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3d2f),0,1,1,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3d33),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3d37),0,3,5,4,3,2,2
ObjectId(58994b109bf56223b02b3d3b),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3d3f),1,5,9,4,5,4,3
ObjectId(58994b109bf56223b02b3d43),0,3,3,3,3,3,3
ObjectId(58994b109bf56223b02b3d47),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3d4b),0,1,NaN,1,1,0,1
ObjectId(58994b109bf56223b02b3d4f),0,2,4,1,3,1,3
ObjectId(58994b109bf56223b02b3d53),1,5,9,0,4,3,0
ObjectId(58994b109bf56223b02b3d57),0,1,1,4,2,2,4
ObjectId(58994b109bf56223b02b3d5b),0,2,1,NaN,2,1,1
ObjectId(58994b109bf56223b02b3d5f),1,4,8,0,4,4,3
ObjectId(58994b109bf56223b02b3d63),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3d67),0,1,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3d6b),0,1,1,1,1,1,1
ObjectId(58994b109bf56223b02b3d6f),1,5,8,3,5,4,4
ObjectId(58994b109bf56223b02b3d73),1,3,5,0,4,3,0
ObjectId(58994b109bf56223b02b3d77),0,NaN,5,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3d7b),1,4,7,4,3,4,3
ObjectId(58994b109bf56223b02b3d7f),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3d83),0,2,4,1,2,3,2
ObjectId(58994b109bf56223b02b3d87),0,4,2,0,3,4,1
ObjectId(58994b109bf56223b02b3d8b),1,5,6,3,4,3,3
ObjectId(58994b109bf56223b02b3d8f),1,5,8,2,5,4,5
ObjectId(58994b109bf56223b02b3d93),1,5,8,3,5,4,4
ObjectId(58994b109bf56223b02b3d97),1,4,9,0,5,4,5
ObjectId(58994b109bf56223b02b3d9b),1,5,7,0,5,4,3
ObjectId(58994b109bf56223b02b3da0),1,5,8,2,3,4,4
ObjectId(58994b109bf56223b02b3da3),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3da7),1,5,10,3,5,5,5
ObjectId(58994b109bf56223b02b3dac),1,4,8,4,5,4,4
ObjectId(58994b109bf56223b02b3db0),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3db4),1,5,8,0,4,5,5
ObjectId(58994b109bf56223b02b3db8),0,NaN,5,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3dbc),1,5,10,5,5,4,5
ObjectId(58994b109bf56223b02b3dbf),1,5,9,4,5,5,5
ObjectId(58994b109bf56223b02b3dc4),1,4,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3dc8),1,5,5,2,5,4,2
ObjectId(58994b109bf56223b02b3dcb),0,1,6,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3dcf),1,4,7,4,5,4,3
ObjectId(58994b109bf56223b02b3dd3),1,5,8,5,4,5,4
ObjectId(58994b109bf56223b02b3dd7),0,2,3,1,1,1,2
ObjectId(58994b109bf56223b02b3ddb),1,5,10,4,4,5,3
ObjectId(58994b109bf56223b02b3de0),0,2,3,0,4,3,3
ObjectId(58994b109bf56223b02b3de4),1,4,7,4,4,4,4
ObjectId(58994b109bf56223b02b3de8),0,1,1,1,1,1,1
ObjectId(58994b109bf56223b02b3dec),1,4,10,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3df0),0,NaN,6,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3df4),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3df8),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3dfc),1,5,10,0,5,5,5
ObjectId(58994b109bf56223b02b3e00),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3e05),1,5,9,5,5,4,5
ObjectId(58994b109bf56223b02b3e08),1,5,10,5,5,5,5
ObjectId(58994b109bf56223b02b3e0c),1,5,10,4,5,5,5
ObjectId(58994b109bf56223b02b3e10),1,5,10,5,5,5,5
ObjectId(58994b109bf56223b02b3e14),1,5,9,4,5,5,4
ObjectId(58994b109bf56223b02b3e18),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3e1c),0,NaN,5,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3e20),1,5,8,4,5,5,5
ObjectId(58994b109bf56223b02b3e24),0,3,4,0,3,2,3
ObjectId(58994b109bf56223b02b3e28),1,4,9,5,5,5,4
ObjectId(58994b109bf56223b02b3e2c),1,4,10,3,5,4,5
ObjectId(58994b109bf56223b02b3e30),0,2,1,3,5,1,5
ObjectId(58994b109bf56223b02b3e34),0,1,1,1,1,1,1
ObjectId(58994b109bf56223b02b3e38),1,4,8,4,5,4,4
ObjectId(58994b109bf56223b02b3e3c),1,5,9,5,5,5,5
ObjectId(58994b109bf56223b02b3e40),1,5,10,5,5,5,5
ObjectId(58994b109bf56223b02b3e44),0,NaN,9,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3e49),0,1,1,1,1,1,0
ObjectId(58994b109bf56223b02b3e4d),0,2,5,1,2,2,2
ObjectId(58994b109bf56223b02b3e51),1,5,10,0,4,4,3
ObjectId(58994b109bf56223b02b3e55),0,1,3,1,1,4,2
ObjectId(58994b109bf56223b02b3e59),1,5,10,0,5,5,3
ObjectId(58994b109bf56223b02b3e5d),1,5,8,5,5,4,4
ObjectId(58994b109bf56223b02b3e61),1,5,7,2,4,3,5
ObjectId(58994b109bf56223b02b3e65),0,2,2,2,1,3,2
ObjectId(58994b109bf56223b02b3e69),0,2,1,2,1,1,2
ObjectId(58994b109bf56223b02b3e6d),0,2,1,3,1,1,3
ObjectId(58994b109bf56223b02b3e70),1,5,9,4,5,5,3
ObjectId(58994b109bf56223b02b3e74),1,4,8,2,5,3,5
ObjectId(58994b109bf56223b02b3e78),0,2,1,1,1,2,2
ObjectId(58994b109bf56223b02b3e7c),1,5,10,5,5,5,5
ObjectId(58994b109bf56223b02b3e80),1,4,8,3,5,4,3
ObjectId(58994b109bf56223b02b3e84),0,3,2,1,1,2,1
ObjectId(58994b109bf56223b02b3e88),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3e8c),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3e90),0,NaN,5,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3e94),0,4,4,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3e98),1,4,9,4,5,4,5
ObjectId(58994b109bf56223b02b3e9c),0,4,6,4,3,4,1
ObjectId(58994b109bf56223b02b3ea0),0,2,1,1,1,2,2
ObjectId(58994b109bf56223b02b3ea4),0,2,4,4,1,2,1
ObjectId(58994b109bf56223b02b3ea8),0,1,NaN,1,0,1,0
ObjectId(58994b109bf56223b02b3eac),1,5,10,0,5,4,0
ObjectId(58994b109bf56223b02b3eb0),1,5,10,5,5,5,5
ObjectId(58994b109bf56223b02b3eb4),1,5,10,NaN,4,3,0
ObjectId(58994b109bf56223b02b3eb8),1,5,9,3,4,4,5
ObjectId(58994b109bf56223b02b3ebc),1,4,10,3,5,4,3
ObjectId(58994b109bf56223b02b3ec0),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3ec4),1,4,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b109bf56223b02b3ec8),1,3,5,0,5,5,0
ObjectId(58994b109bf56223b02b3ecc),0,1,1,1,3,1,2
ObjectId(58994b109bf56223b02b3ed0),0,1,2,NaN,1,3,1
ObjectId(58994b109bf56223b02b3ed4),0,1,1,1,2,2,1
ObjectId(58994b119bf56223b02b3ed8),0,1,1,1,1,1,1
ObjectId(58994b119bf56223b02b3edc),1,5,9,NaN,5,2,0
ObjectId(58994b119bf56223b02b3ee0),0,NaN,4,NaN,NaN,NaN,NaN
ObjectId(58994b119bf56223b02b3ee4),1,5,8,4,4,4,5
ObjectId(58994b119bf56223b02b3ee7),0,1,NaN,0,1,0,0
ObjectId(58994b119bf56223b02b3eeb),1,3,5,4,5,5,2
ObjectId(58994b119bf56223b02b3eef),0,1,2,3,1,3,1
ObjectId(58994b119bf56223b02b3ef3),1,3,6,4,4,3,5
ObjectId(58994b119bf56223b02b3ef7),1,5,10,5,5,5,5
